,SMILES String,PC1,PC2,PC3,PC4,PC5,Cluster
Anion_1758,O=C([O-])C[N+]1=[N+]=[N+]=C(c2ccc(C(F)(F)F)cc2)[N-]1,-3.462126925,2.735413728,3.733077132,-2.124656678,-1.003004779,18
Anion_1759,C[N+]1=[N+]=CC=C1CC(=O)[O-],3.260041124,0.081662282,-0.835349983,-1.648997307,-1.622451287,20
Anion_1760,CC1=C(C(=O)[O-])[N-][N+](c2ccc(C)cc2C)=N1,-3.121235763,1.014363304,0.209551721,-1.811541939,0.751585965,0
Anion_1761,COCc1nocc1C(=O)[O-],1.45534258,-3.280584733,-0.793660474,-0.535813767,-1.396392228,17
Anion_1762,O=C([O-])c1conc1C(F)(F)F,1.313753397,-3.330417746,3.512844164,-0.160007049,-0.016894085,21
Anion_1763,O=C([O-])C1(c2cccc(F)c2)CCCCC1,3.458345486,-0.87065722,2.430397979,1.97597292,1.920393892,7
Anion_1764,CC1=[N+]=[N+](c2ccc(Cl)c(Cl)c2)C(C)=C1C(=O)[O-],-2.934504512,2.044073219,-0.177967351,0.099573069,1.054307473,10
Anion_1765,C[N+]1=NC=C(C(=O)[O-])[C-]1C1CC1,2.109734568,-0.286328869,-1.604195271,-1.178944352,-0.371544482,20
Anion_1766,CCC1CC(=O)Oc2c1ccc(OCC(=O)[O-])c2C,-1.848236621,2.916266447,-0.177505344,-0.137321826,-0.327483432,16
Anion_1767,CCCCC1CC(=O)Oc2cc(OCC(=O)[O-])ccc21,-3.05951961,4.353202992,-0.613241125,0.64756342,0.885851581,16
Anion_1768,CCCC1CC(=O)Oc2c1ccc(OCC(=O)[O-])c2C,-2.388555075,3.635927369,-0.365895443,0.329725232,0.366975258,16
Anion_1769,CC(C)[N+]1=CC=CC1=C([O-])[O-],3.34631164,-0.887282977,0.986805288,-0.603273726,0.922598105,7
Anion_1770,C[N+]1=CC(=C=[N-])C=C1C(=O)[O-],0.03705526,-1.9464471,-0.640852894,-1.50342265,-0.058808895,2
Anion_1771,C[N+]1=C(C#N)C=CC1=C([O-])[O-],-0.45304625,-2.453946498,-0.086273214,-1.123066832,-0.947479528,3
Anion_1772,O=C([O-])c1cn[n+]2ccc(Br)c[c-]12,-1.313309684,-0.162676525,0.433606849,-0.640810029,-1.880564286,3
Anion_1773,CC1=C(C(=O)[O-])[S+]=C2N=CC=[N+]21,-0.652718157,-3.246333808,-0.710149474,-0.274742795,0.84789961,8
Anion_1774,O=C([O-])C1=[S+2]=CC=C1c1ccc(F)cc1,-0.846895127,-2.047371129,0.778067532,-1.134628191,-0.334770215,3
Anion_1775,O=C([O-])c1ccc[n+]2c1=[N+]=CC=2Br,-1.926235814,-1.267879329,0.52760595,-0.648819721,-0.117826561,3
Anion_1776,O=C([O-])c1ccc[n+](C(F)F)c1[O-],-0.808596963,-2.172894972,0.710383244,-0.084761018,-0.536957978,3
Anion_1777,O=C([O-])C1=[N+]=C2CCCC2=[S+]1,-1.93732688,-3.579835539,-1.559612313,-0.489582639,0.296148286,8
Anion_1778,O=C([O-])c1c(Cl)cc([O-])[n+]2c1CCC2,0.723239178,-3.147547345,1.804100652,0.979248807,0.993755686,21
Anion_1779,Cc1c(C(=O)[O-])[n+]#[n+]n1Cc1cccc(F)c1,-2.838847776,1.372179167,0.35055174,-1.565610573,0.09512631,0
Anion_1780,Cc1c(C(=O)[O-])[n+]#[n+]n1Cc1ccc(F)cc1,-2.458695446,1.089952157,0.103090183,-0.891502939,0.501931853,10
Anion_1781,O=C([O-])c1ccc[n+](C2CC2)c1[O-],-0.319340536,-0.772002953,1.314108116,-0.782929335,-0.096915062,3
Anion_1782,O=C([O-])c1c[s+]c(-c2cnccn2)[n-]1,-4.749486034,-0.462840427,0.65442101,-0.247875149,-2.114048843,0
Anion_1783,COC1(C(=O)[O-])CCOCC1,6.683622745,-1.74288433,1.400905493,-0.598250631,2.225757368,11
Anion_1784,O=C([O-])C1=[N+]=COC1=C1C=CC=C(F)[CH-]1,-2.048795521,-1.200115461,0.498472339,-1.781332119,-1.311419797,3
Anion_1785,O=C([O-])C1=[N+]=COC1=C1C=CC=C(Cl)[CH-]1,-2.575248298,-0.713671417,0.749835461,-2.132004098,-1.280283196,3
Anion_1786,O=C([O-])C1=C[N-]OC1=C1C=CC=C(Cl)[CH+]1,-2.096255898,-0.705374544,2.668929227,-1.970317349,-1.383766309,3
Anion_1787,O=C([O-])C1(C2=CC=[N+]=C[CH-]2)CC1,2.217972799,-2.469792509,1.58083749,1.595793218,1.346780264,7
Anion_1788,O=C([O-])c1cn[n+]2[c-]1OCCC2,1.86661183,0.495474734,-1.394477281,-1.784810777,-0.36443052,20
Anion_1789,O=C([O-])CN1CCCOC1=O,4.441343645,0.898083366,1.450821328,-2.137553705,-0.467310763,11
Anion_1790,CC(C)(C)C1=[N+]=C(C(=O)[O-])C=[S+]1,-0.248241626,-0.75125432,1.251126233,-0.465873839,0.089914396,3
Anion_1791,CC1=[N+]=C(Cc2ccc(Cl)cc2)[S+]=C1C(=O)[O-],-3.220191393,0.5393859,-0.797573178,0.249434632,2.545142818,10
Anion_1792,O=C([O-])c1c[s+]c(Cc2cccc(C(F)(F)F)c2)[n-]1,-3.784090761,1.881220449,-0.019119536,-1.200977079,0.460797796,0
Anion_1793,Cc1[c-]c(=[N+]2[N+]#[N+]N=C2SCC(=O)[O-])c(C)cc1,-1.122202969,0.362009212,3.663140947,-0.617307136,-1.530690147,18
Anion_1794,C[N+]1=Cc2cc(=C([O-])[O-])ccc2=N1,-1.590430478,0.59817579,-1.342774633,-0.100777209,-0.585806327,2
Anion_1795,C[n+]1cc(F)c(C(=O)[O-])[n-]1,2.757050018,-3.008712366,-0.603639638,-0.522302589,1.650191907,17
Anion_1796,O=C([O-])c1cc[n+](CCF)[n-]1,0.633259418,0.013423645,-0.774398739,-2.248614245,-0.022145644,2
Anion_1797,O=C([O-])CCCC(=O)c1ccccc1F,-0.823878648,1.498793547,1.113898758,0.416636057,-3.733061932,4
Anion_1798,O=C([O-])C1(c2cccc(Br)c2)CCC1,2.117470001,-0.334390069,1.67630379,1.086800504,1.379982044,7
Anion_1799,O=C([O-])Cc1ccc(C(F)(F)F)cn1,-0.317976333,1.810123752,0.425533129,-0.283726775,-1.959404891,5
Anion_1800,O=C([O-])C1=[S+2]=c2ncccc2=C1Cl,-2.216108238,-4.385605407,1.518755502,0.943938748,1.963622299,21
Anion_1801,Cc1ccc(C[N+]2=[N+]=[N+]=C(C(=O)[O-])[C-]2C)cc1,-2.446155911,1.550532534,-0.106314092,-0.79625647,1.067792257,10
Anion_1802,O=C([O-])C1(c2cccc(C(F)(F)F)c2)CCCC1,2.063893221,-0.294970882,2.938075936,1.458896653,1.994867567,7
Anion_1803,Cc1onc(-c2ccccn2)c1C(=O)[O-],0.174207517,-2.075912529,3.014768729,-0.440197336,-0.027807393,3
Anion_1804,CC1(C)OB(C2=CC=C(NC=C3C([O-])=O)C3=C2)OC1(C)C,-5.055028841,1.108442739,-1.500958443,0.126993059,4.471346886,10
Anion_1805,O=C([O-])c1cn[n+]2ccc(Cl)c[c-]12,-1.171193659,-0.356957394,0.073982109,-0.554996036,-2.048309246,3
Anion_1806,CC1=CC=C[N+]2=NC=C(C(=O)[O-])[C-]12,0.628074603,-0.105761088,0.918567162,0.155783883,-0.857266444,5
Anion_1807,COc1cc[n+]2c(c1)C(=C([O-])[O-])C=N2,0.113563033,0.437154455,1.391224518,-0.67201446,-1.273421483,5
Anion_1808,O=C([O-])c1cn[n+]2cc(Cl)cc[c-]12,-1.849651222,0.200720837,-0.357195046,-0.973592088,-2.2553586,3
Anion_1809,O=C([O-])c1ccc([O-])[n+](Cc2ccc(F)c(F)c2)c1,-2.617955524,0.085036307,-0.355227369,-0.905009779,0.299232492,10
Anion_1810,O=C([O-])CC1=[N+]=[N+]=C(c2ccccc2)N1,-1.414562575,1.107128067,2.707619731,-2.425091758,-3.136512851,18
Anion_1811,O=C([O-])c1cc(=O)c(OCc2ccc(F)cc2)co1,-4.619812255,-0.724104937,-0.023059011,-2.256605363,1.251081639,0
Anion_1812,O=C([O-])c1c[s+]c(-c2ccccc2F)[n-]1,-3.770838393,0.162227135,0.072048199,-1.082742174,-1.416311477,0
Anion_1813,Cc1ccc(CC(=O)[O-])cc1Br,0.514452794,1.087723273,-0.595153943,0.108183615,-0.343143291,5
Anion_1814,O=C([O-])C1=[S+2]=C(N2CCCCC2)N=C1C(F)(F)F,-1.846515197,0.017367554,3.027957077,-0.497375615,3.148639234,21
Anion_1815,Cc1ccc(F)cc1CC(=O)[O-],1.51602579,0.30905188,-0.659036414,-0.740267013,-1.073445219,5
Anion_1816,O=C([O-])C[N+]1=[N+]=C(Br)N=C1Br,1.079596487,-0.609956481,4.132221693,-0.60132678,-0.89886008,14
Anion_1817,O=C([O-])Cc1ccc(Br)c(C(F)(F)F)c1,-0.639312562,0.636700064,0.013296062,0.19179709,-0.344342812,5
Anion_1818,CC1=[S+2]=C(Br)N=C1C(=O)[O-],-1.253464767,-2.354496006,-0.352248833,-0.687325209,-0.839129833,8
Anion_1819,CN1CCN(Cc2ccc(C(=O)[O-])o2)CC1,-1.953465543,1.776930431,-0.341978485,-2.712647744,0.671790597,10
Anion_1820,O=C([O-])c1ccc(-c2cccs2)o1,-3.060326387,-0.266089243,-0.125908841,-1.539488498,-1.01138717,0
Anion_1821,O=C([O-])CC1=CC=C2[NH+]=[N+]=[N+]=C2[CH-]1,-0.830300825,0.369142586,0.479952102,1.172269059,-1.96089931,4
Anion_1822,COCC1(C(=O)[O-])CCOCC1,7.558143706,-0.852935069,1.677874044,-0.843352993,2.279987774,11
Anion_1823,CC1=[N+]=[N+](CC(=O)[O-])C(C)=C1Cl,3.264280793,0.584441891,3.831172971,-1.500324144,0.09175605,14
Anion_1824,O=C([O-])CCC1=[N+]=[N+]=[NH+][N-]1,1.856348404,0.004695009,-0.27514117,2.187294389,-2.556148012,9
Anion_1825,OC(CCC1=CC=C(F)C(B2OC(C)(C)C(C)(C)O2)=C1)=O,-1.79347075,1.765546604,-1.657334126,2.14503961,2.816755529,6
Anion_1826,O=C([O-])C1(CN2CCOCC2)CC1,4.614274952,1.398978145,0.631827818,-2.630659397,1.390663375,11
Anion_1827,O=C([O-])C[N+]1=[N+]=C(C(F)(F)F)C2=C1CCC2,3.010236765,0.963094062,5.145388397,-0.848913516,0.719219223,14
Anion_1828,CN1C=C(C(=O)[O-])C(C(C)(C)C)=N1,3.223570544,-0.359005748,1.625965451,-0.538116493,2.358526681,7
Anion_1829,O=C([O-])c1c[n+]2cc(I)ccc2[n-]1,-3.560527948,0.105667422,-1.261998529,-0.055748585,0.443085222,10
Anion_1830,O=C([O-])CC1=CC=CC2=[N+]=CC=C[C-]12,-0.466297397,-0.554836568,-0.145398643,2.002582947,-1.503878204,13
Anion_1831,O=C([O-])C1=[N+]=[NH+]c2c(F)cccc21,-1.209827242,-1.472082778,-1.100874533,-0.801783542,-1.01709323,2
Anion_1832,O=C([O-])COCC1=CC=[N+]=C[CH-]1,-0.006501792,1.460688224,0.671159615,-1.195044101,-2.614336654,5
Anion_1833,O=C([O-])C1(c2c(Cl)cccc2Cl)CC1,2.281855983,-0.252096538,4.058115923,-0.23519103,0.338991281,14
Anion_1834,Cc1cc(F)cc(CC(=O)[O-])c1,1.55448863,0.54207658,-0.607035339,-0.457295974,-1.087304989,5
Anion_1835,O=C([O-])C1CCN(S(=O)(=O)N2CCOCC2)CC1,2.205231672,0.211355158,-1.729650352,1.755062841,1.395468233,9
Anion_1836,O=C([O-])C1(c2ccc(F)cn2)CC1,1.173833793,-1.438519729,1.45265627,1.97336661,0.452377621,7
Anion_1837,O=C([O-])C1(C2=CC=[N+]=C(Br)[CH-]2)CC1,0.376600606,-1.932578215,1.520233511,1.393669086,1.665368986,21
Anion_1838,C[N+]1=CC(=C2C=C(C(=O)[O-])[N-]O2)C=N1,-3.190344761,-0.517248743,-1.272784866,-0.802801025,1.060074773,15
Anion_1839,COC(=O)c1cc[n+](CC(=O)[O-])[n-]1,-0.638735754,0.727339049,1.502847202,-0.085798742,-0.467702793,3
Anion_1840,CC(C)(C)OC(=O)N1CC[N+]2=[N+]=C(C(=O)[O-])C=C2C1,-2.390929378,3.448660421,-0.98711401,-2.219342346,2.931798879,10
Anion_1841,CC(C)(Cc1ccc(C#N)cc1)C(=O)[O-],1.240495253,-0.193129201,1.122438033,4.508114172,0.60739255,13
Anion_1842,O=C([O-])c1[nH+]nc(C2CC2)[c-]1Cl,-0.904262297,-2.870539287,-1.306517076,-0.945122758,0.556947494,2
Anion_1843,COC1=CC=CC(=C2C=C(C(=O)[O-])[NH+]=N2)[CH-]1,-4.081042249,-1.057324213,-2.143494148,-0.304063992,2.766977838,15
Anion_1844,CC1=CC(C(=O)[O-])=C(C)N1c1ccc(F)cc1,-1.534660494,2.603086894,-0.42175694,-0.73907355,0.711540569,10
Anion_1845,CC1=Nc2ncc(C)c[n+]2C1=C([O-])[O-],-1.60850117,-1.654315942,0.778588666,-0.909571866,-1.690272287,3
Anion_1846,COC1=CC(C(=O)[O-])=NN1c1ccccc1F,-2.41387024,0.417315744,-0.091675864,-0.902938144,1.887435197,10
Anion_1847,C[N+]1=[N+]=C(c2cccnc2)C=C1C(=O)[O-],-2.982034201,-0.798209264,-0.119459448,-0.670680573,0.78129561,15
Anion_1848,O=C([O-])Cc1ccccc1-c1cc(F)cc(F)c1,1.683482939,1.134525831,3.65226898,1.178842778,-0.033728049,14
Anion_1849,O=C([O-])Cc1ccccc1-c1ccc(F)c(F)c1,-0.826276337,0.25946903,-0.656832851,-0.264877605,0.393467175,2
Anion_1850,Cc1c[n+]2c(s1)=[N+]=C(CC(=O)[O-])C=2,-0.159472988,3.433601452,0.213643185,-0.870815302,-1.543160949,16
Anion_1851,O=C([O-])C=CC1CCC1,1.530712411,0.303501578,-0.733236496,-1.052588419,-0.823611817,5
Anion_1852,CC(=O)N1CC(C(=O)[O-])C1,2.724421918,-0.368372208,-1.759486872,0.050677302,0.12322998,20
Anion_1853,CCC[N+]1=NC(C)=C(C(=O)[O-])[C-]1C,2.565955418,0.006837847,-0.355911006,-0.194359261,1.528737234,20
Anion_1854,CC1=[N+]=c2ccccc2=[N+]1Cc1ccc(C(=O)[O-])o1,-1.708392006,0.134928551,-0.132167413,1.27638415,3.102222901,10
Anion_1855,O=C([O-])C1=C[NH+]=C2N=CC(C3CC3)=[N+]=C12,-0.020032813,-0.170175226,4.443617876,0.416894892,-0.518946464,14
Anion_1856,CC[n+]1[c-]c(C(=O)[O-])cc1,2.307429545,0.916302547,-1.689692512,-1.63836354,0.050810104,20
Anion_1857,COc1ccc2[n+](n1)C(=C([O-])[O-])C=N2,-1.123632803,-1.627057894,2.487587684,-0.134118606,-0.970502505,3
Anion_1858,O=C([O-])C1CC[N+](=c2nc3cc(Cl)cc[c-]3o2)CC1,-1.172960935,2.502363688,-1.423031093,3.070634647,2.965619526,6
Anion_1859,CN1C=C(C(=O)[O-])N=C1Br,0.134120528,-1.057383916,-2.50530316,-0.586080482,0.315249742,2
Anion_1860,O=C([O-])C[n+]1cc(C(F)(F)F)c[n-]1,1.066485383,0.284978165,0.123695152,-3.416586738,-2.067118277,5
Anion_1861,O=C([O-])C1=C[S+]=C2C=[N+]=C(Cl)N=C12,-2.706442146,-2.770432207,0.923949759,-0.096582268,-1.885352991,8
Anion_1862,CC(C)(Oc1ccc(Br)cc1Cl)C(=O)[O-],1.252426059,0.473751135,1.552014025,1.903026766,1.406100192,7
Anion_1863,O=C([O-])c1c(C(F)(F)F)n[nH+][c-]1C(F)(F)F,2.002574896,-2.964847572,2.708633397,0.487869562,2.710208454,21
Anion_1864,O=C([O-])c1[c-]c(S(=O)(=O)Cl)[s+]c1,-4.485750324,-3.305538729,1.650226908,1.600571496,-2.418116642,8
Anion_1865,Cc1cccc(C2(C(=O)[O-])CC2)c1,2.267660338,-0.506352952,1.199821951,0.638761135,1.838027215,7
Anion_1866,O=C([O-])COCC1(c2ccc(Cl)cc2)CCC1,0.148287692,2.483415218,0.901323848,0.94957895,-0.127805196,5
Anion_1867,CCOC(=O)C1=NC=C(C(=O)[O-])S1,-5.254857806,-1.713493351,0.963565961,-1.254894016,-1.597254172,0
Anion_1868,COc1cccc2c(C(=O)[O-])n[nH+][c-]12,-1.512906998,-0.157541549,-1.6170226,-0.458727381,-0.048160374,2
Anion_1869,CC1=C(C=O)C(=[S+]CC(=O)[O-])[N+](C)=N1,-0.223527178,-1.590377032,-0.722264669,2.411089655,-0.581712923,13
Anion_1870,C[N+]1=[N+]=C(C(=O)[O-])C=C1OCc1ccccc1,-3.67383406,3.335938162,-0.803207094,-2.585404599,0.8313472,0
Anion_1871,CC(C)(C)OC(=O)N1CCC(c2ocnc2C(=O)[O-])CC1,-0.587077136,2.764958029,5.860173063,-2.430647753,2.461701672,18
Anion_1872,O=C([O-])Cc1cc(Cl)ccc1C(F)(F)F,1.631601403,0.146386025,1.462283667,0.772349546,-0.590268302,14
Anion_1873,O=C([O-])C1CCC2(CC1)CC2,5.045625233,1.112518273,-2.734620316,-0.744555478,2.066423243,1
Anion_1874,CCOC1=C[N+](=c2[c-]cc(F)cc2)N=C1C(=O)[O-],-2.94918177,0.804073664,-0.194926504,-2.106726369,1.246642657,10
Anion_1875,O=C([O-])C1CC(Oc2ccccc2)C1,0.824125707,1.881076475,0.641003615,1.583539314,2.036323606,6
Anion_1876,CC1=C(C(=O)[O-])C(c2ccccc2)=NN1,1.893524524,-0.870392435,3.451214638,0.120436671,1.410496134,14
Anion_1877,O=C([O-])c1cc2c(F)c(F)ccc2[nH]1,-2.248329904,-2.833819624,-1.871402203,-0.162904686,0.805074394,15
Anion_1878,O=C([O-])Cc1ccc(F)cc1C(F)(F)F,1.367843962,0.707549139,1.523234995,0.2160484,-0.684967049,5
Anion_1879,O=C([O-])CC1=[N+]=CC=[N+]=C1Cl,0.711360971,-0.678919542,3.665736112,1.419375428,-1.924414153,14
Anion_1880,COC(=O)C1=CN=[N+](C)C1=C([O-])[O-],1.462298019,-4.76215283,3.770400731,-0.351541509,1.310067676,21
Anion_1881,O=C([O-])c1cc2c([nH]1)CCOC2,1.00137419,-0.45702975,-2.185917691,-1.221346071,0.511125784,2
Anion_1882,O=C([O-])CCC1CC(=O)C1,2.156321534,1.136510759,-0.833656705,1.360837579,-1.91503395,9
Anion_1883,CN(CC(=O)[O-])C1CCN(C(=O)OC(C)(C)C)CC1,1.815315696,3.527391221,0.181669364,0.818376634,4.324893343,6
Anion_1884,CC[n+]1c(C(=O)[O-])cc2cc(F)cc[c-]21,-0.575614615,-2.107345758,0.938380117,0.530847373,2.033554027,21
Anion_1885,CCC[n+]1c(C(=O)[O-])cc2cc(F)cc[c-]21,-1.348499032,-1.949509684,-1.006839466,0.062829035,1.017756303,2
Anion_1886,CCCC[n+]1c(C(=O)[O-])cc2cc(F)cc[c-]21,-1.367678499,-1.941604728,-1.265581097,0.102435426,1.019011072,2
Anion_1887,C[n+]1cc(=C([O-])[O-])c2[c-]1C=CC=[N+]=2,-0.718878112,-0.198790074,-1.93327278,0.179972642,-0.729035513,2
Anion_1888,CN1C=C(C(=O)[O-])c2ccc(Cl)cc21,-0.976209151,0.827788077,-1.463128038,-1.231784817,-0.250729678,2
Anion_1889,O=C([O-])c1[c-][n+](C2COC2)nc1,1.358032004,-0.156119688,-1.669747231,-0.420170404,0.404225735,20
Anion_1890,O=C([O-])c1[nH+]cc[c-]1C1CC1,2.589212619,-1.310478429,-0.225534522,-1.234849727,0.358493401,20
Anion_1891,O=C([O-])c1ccc(-c2ccc3c(c2)OCCO3)s1,-4.681687923,1.982426422,-0.423029476,-0.467514044,1.811170076,10
Anion_1892,O=C([O-])c1cc2cccc(C(F)(F)F)c2s1,-3.173588235,-1.935685405,0.145986909,-0.310782016,1.475392417,15
Anion_1893,COc1ccc(-c2c[s+]c(C(=O)[O-])[n-]2)cc1,-5.561212968,0.527975095,0.763766285,-3.673283669,-0.189488525,0
Anion_1894,N#Cc1cc(CC(=O)[O-])ccn1,-1.225850348,-1.470174653,0.172864892,2.033570068,-1.397610119,13
Anion_1895,COC(=O)C1=C[CH-]OC1=C([O-])[O-],0.052263179,-4.061091989,0.445095024,-0.746947871,0.044831305,17
Anion_1896,C[n+]1ccc(CCC(=O)[O-])[n-]1,2.828368552,1.825459121,-1.521421998,0.324362783,-0.744111008,9
Anion_1897,Cc1ccc(S(=O)(=O)N2CCC(C(=O)[O-])CC2)c(C)c1,-1.305041902,2.354269365,-0.468161811,2.550763449,2.9285597,6
Anion_1898,CC1=NC(Cl)=C(C(=O)[O-])N1,0.474591668,-2.615488879,-2.020073977,-1.812515768,-0.625722676,17
Anion_1899,O=C([O-])C1=CC(=C2C=CC(Cl)=C(Cl)[CH+]2)O[N-]1,-5.889000954,-0.034932686,-0.306305466,-0.583313081,1.250322227,0
Anion_1900,O=C([O-])C1=CC(=C2C=CC(Cl)=C(Cl)[CH+]2)[NH+]=N1,-4.089992078,2.037367441,-0.052469221,-0.441084347,0.747793353,0
Anion_1901,Cc1c(C(=O)[O-])[s+]c2cccc(Cl)[c-]12,-2.359411134,-2.237472021,-0.285787431,0.005131978,1.274392045,15
Anion_1902,Cc1c(C(=O)[O-])[s+]c2c(Cl)ccc[c-]12,-2.211971782,-2.124460806,0.182385916,0.018780818,1.344140564,15
Anion_1903,O=Cc1c(C(=O)[O-])[nH+]c2ccc(F)c[c-]12,-3.290616612,-3.887079039,-1.248411013,-0.027238204,0.852000534,15
Anion_1904,O=C([O-])C1=CN=C(S)[N+]1=c1[c-]cc(F)cc1,-0.754306753,-2.028384264,0.236030862,-1.494726801,-0.760385613,3
Anion_1905,Cc1noc(C)c1COc1ccc(CC(=O)[O-])cc1,-0.244132365,2.440855311,-0.086671778,0.293824318,-0.556006957,5
Anion_1906,CC1=CC(C(=O)[O-])=NN1c1cccc(Cl)c1,-2.613798835,0.941819639,-0.073276806,-0.471967364,1.410386406,10
Anion_1907,O=C([O-])c1[c-][n+](-c2cccc(Cl)c2)nc1,-2.653402196,0.720253265,-1.282044482,0.323428459,0.769461633,10
Anion_1908,O=C([O-])c1c[c+]o[c-]1C(F)(F)F,2.002149651,-2.434125135,2.733844086,-0.18929448,1.019273254,7
Anion_1909,CC1=CC(=S(=O)([O-])Cl)C=C[C+]1OCCC(=O)[O-],-3.485904807,1.397592625,2.735081857,2.997897034,-2.991336641,4
Anion_1910,CC1=C(C(=O)[O-])C=[N+]=[N+]1c1cccc(Br)c1,-2.069858789,1.06399665,-0.869119561,0.956780635,1.765300529,10
Anion_1911,CC1=[N+]=C(c2cccc(F)c2)[S+]=C1C(=O)[O-],-3.968362738,-0.573161708,0.641244373,0.417475016,0.763035208,15
Anion_1912,C[N+]1=[N+]=C(c2ccco2)C=C1C(=O)[O-],-1.769776017,-0.954567113,-0.190164565,-1.43235246,1.048169411,2
Anion_1913,Cc1ccc(C2=CC(=C([O-])[O-])[NH+]=N2)c(C)c1,-3.303010979,0.126335785,-0.202005437,-1.512941986,1.728712636,10
Anion_1914,CC1=[N+]=[NH+]C(C(C)C)=C1C(=O)[O-],3.638367183,-0.639330837,1.166166465,-0.962123449,1.226528805,11
Anion_1915,CC(C)C1=C(C(=O)[O-])C=NN1,4.403017831,-1.179443137,2.989676394,-0.371093689,1.171398913,14
Anion_1916,O=C([O-])CCc1c[n+]2ccccc2[n-]1,0.465734255,1.280175123,-1.598411156,3.122090132,-0.671221638,13
Anion_1917,CN(C)C1(C(=O)[O-])CCCC1,7.044558762,-1.418084866,0.952138677,-0.26689839,2.52024362,11
Anion_1918,COC1=[N+]=CN=C2C=C(C(=O)[O-])O[C-]21,-3.957150695,-2.702147785,-0.334812368,-1.159688989,0.361844767,15
Anion_1919,O=C([O-])C1=CC2=[N+]=CN=C(Cl)C2=[S+]1,-4.611835863,-4.283628887,-0.391395755,0.349730574,0.402856466,8
Anion_1920,CC(C)(C)OC(=O)c1ccc(C(=O)[O-])s1,-4.089504186,-0.603770993,2.008682561,-1.443189291,-0.163246824,0
Anion_1921,O=C([O-])C[n+]1ccc2ccc(Br)c[c-]21,0.100710946,0.247898895,1.639345679,0.64712042,1.63221742,7
Anion_1922,CC(C)N1C=C(C(=O)[O-])C(=O)[N+](=c2[c-]cc(F)cc2)C1=O,-2.62545404,0.055116555,1.430192056,-1.238485044,2.107639874,10
Anion_1923,O=C([O-])C1=CNC(=O)[N+](=c2[c-]cc(F)cc2)C1=O,-2.323121165,0.366544358,1.460573866,-1.308128115,0.246203404,0
Anion_1924,CC[N+]1=[N+]=[N+]=C(C(=O)[O-])[C-]1C(F)(F)F,-0.850650303,-2.696536729,-0.074355062,-0.171133679,0.928394495,8
Anion_1925,O=C([O-])C1=[N+]=[N+]=[N+](C2CC2)[C-]1C(F)(F)F,-1.315322086,-1.99109914,0.164367303,-0.759449733,0.284442489,2
Anion_1926,O=C([O-])Cc1cccc(OC(F)F)c1,1.263951167,0.504657021,-0.015216985,-0.960670232,-1.663785389,5
Anion_1927,CC1=C(C(=O)[O-])C=[N+]=[N+]1c1ccc(C(F)(F)F)cn1,-3.978129949,2.028571026,0.403085871,-0.116199791,0.560729013,0
Anion_1928,COc1cccc2c1ccn2CC(=O)[O-],0.139677571,2.121209613,1.661594501,-2.464411898,-1.587589791,5
Anion_1929,O=C([O-])C[n+]1ccc2cccc(F)[c-]21,0.372598434,0.439844641,0.681138224,-0.804904642,0.006768794,5
Anion_1930,O=C([O-])C[n+]1cnc(Br)[n-]1,0.417471821,-0.265634839,-0.022412032,-2.366899814,-1.57907105,5
Anion_1931,O=C([O-])C1=CC(=C2C=CC=[N+]=C2)N=[NH+]1,-3.499100169,-1.563658373,-1.179504295,-0.205022991,0.379629197,15
Anion_1932,O=C([O-])C1=C[N+](=c2[c-]cccc2)N=C1C1=CC=[N+]=C[CH-]1,-2.965741962,-0.184882835,-0.106237168,-0.67722486,1.849644802,10
Anion_1933,O=C([O-])C1=[N+]=[NH+]c2cc(Cl)c(Br)cc21,-2.336819114,-0.594316635,1.459511916,-1.538442143,-0.971314409,3
Anion_1934,Cc1[c-][n+]2nc(C(=O)[O-])cc-2nc1,-3.356106316,-1.229018038,-0.922580337,0.523645878,-0.069807778,15
Anion_1935,O=C([O-])c1cc2c(OC(F)(F)F)cccc2[nH]1,-2.955049523,-1.250400261,-0.874541365,-1.208637571,1.434781564,15
Anion_1936,O=C([O-])Cc1[c-]c2[s+]cnc-2cc1,-0.719259977,0.876789921,0.536662823,-0.254312118,-2.036583896,5
Anion_1937,Cc1cc(C(F)(F)F)[n+](CC(=O)[O-])[n-]1,2.694896884,-0.017613772,3.896446379,-0.424682498,-0.049245411,14
Anion_1938,O=CC1=CN=[NH+]C1=C([O-])[O-],-1.516107836,-5.106848803,-0.383251933,-1.125621363,-1.69927625,8
Anion_1939,Cc1cc(=C([O-])[O-])[n+](=C2C=CC=C(Cl)[CH+]2)[n-]1,-1.703888558,-1.888590665,0.308366439,-1.628651442,0.555549137,3
Anion_1940,CC1=C[C-](C2(C(=O)[O-])CC2)O[N-]1,1.74750629,-1.187133139,1.883531012,-0.033196627,0.524031706,7
Anion_1941,O=C([O-])C1=C[NH+]=C2N=CN=[N+]2C1=O,-0.950235416,-2.957846228,0.597000216,0.555450149,0.063458249,8
Anion_1942,C[N+](CC(=O)[O-])=c1cccc[n-]1,1.158326317,-1.019247911,-1.626171681,1.306244844,-0.139533119,9
Anion_1943,COC(=O)CC1=[S+2]=CC=C1C(=O)[O-],-0.112067495,-0.412543605,0.883637723,-1.369972575,-0.088027126,3
Anion_1944,COC(=O)Cc1occc1C(=O)[O-],0.782410558,-0.697596163,-0.41250171,-1.600054405,-0.317288286,2
