code_name,SMILES
Anion_2758,CC[N+]1=[N+]=CC(Cl)=C1C(=O)[O-]
Anion_2759,O=C([O-])C1=C[NH+]=[N+]=C1C1CC1
Anion_2760,CC1=c2c(C)ccc(C)c2=[NH+]C1=C([O-])[O-]
Anion_2761,O=C([O-])COc1cncc(Cl)n1
Anion_2762,O=CC1=C[N+](CC(=O)[O-])=[N+]=N1
Anion_2763,Cc1nonc1-c1noc(CCC(=O)[O-])n1
Anion_2764,Cc1nonc1-c1noc(CCCC(=O)[O-])n1
Anion_2765,CC1=C(C(=O)[O-])[N+]#[N+][N+]1=C1N=CC=[S+]1
Anion_2766,O=C([O-])C1(S(=O)(=O)c2ccc(Cl)cc2)CCCC1
Anion_2767,O=C([O-])c1cnc(-c2ccc(C(F)(F)F)cc2)s1
Anion_2769,Cc1c(C(=O)[O-])[n+]#[n+]n1Cc1ccc(Cl)cc1
Anion_2770,Cc1c(C(=O)[O-])[n+]#[n+]n1Cc1ccc(C(F)(F)F)cc1
Anion_2771,Cc1onc(-c2cccnc2)c1C(=O)[O-]
Anion_2772,O=C([O-])C1=[N+]=[NH+]C2=C1COc1ccccc12
Anion_2773,O=C([O-])C1CCC(OC2CCOCC2)CC1
Anion_2774,CC(C)(OCC(=O)[O-])C(F)(F)F
Anion_2775,O=C([O-])c1cn[n+]2cccc(Cl)[c-]12
Anion_2776,Cn1ncc(C(=O)[O-])c1S(C)(=O)=O
Anion_2777,CCC[n+]1cc(CCC(=O)[O-])c2cccc[c-]21
Anion_2778,COC1=[N+]=CC(Br)=CC1=CC=C([O-])[O-]
Anion_2779,CC1(C)CCC2=C(C1)N=[NH+]C2=C([O-])[O-]
Anion_2780,CC(C)(C)[N+]1=NC=C(C(=O)[O-])C1=C1C=CC=C[CH-]1
Anion_2781,COc1cccc2c1c(C(=O)[O-])nn2C
Anion_2782,COc1ccc2cc(-c3c[nH]cc3C(=O)[O-])ccc2c1
Anion_2783,O=C([O-])c1cn[n+](-c2ccccn2)[c-]1C(F)(F)F
Anion_2784,O=C([O-])c1c[n+]2cccc(C(F)(F)F)c2[n-]1
Anion_2787,CC[N+]1=[N+]=C(C(=O)[O-])C(Cl)=C1Cl
Anion_2788,CCOC(=O)C1(CC(=O)[O-])CCC1
Anion_2789,O=C([O-])Cc1ccc(OCC(F)F)cc1
Anion_2790,O=C([O-])C1CC[N+](=C2C=[N+]=CC=N2)CC1
Anion_2791,CCc1ccc(N2CCC(C(=O)[O-])CC2)cc1
Anion_2792,CC(C)(C)c1cnc(CCC(=O)[O-])o1
Anion_2793,O=C([O-])c1ccc[n+]2c[n+]#[n+][c-]12
Anion_2794,CCCC1=[N+]=[N+]=c2c(=C([O-])[O-])ccc[n+]21
Anion_2795,O=C([O-])CCc1cccc2cnccc12
Anion_2796,COc1ccc[n+]2ncc(C(=O)[O-])[c-]12
Anion_2797,O=C([O-])c1c[n+]2c(Cl)cccc2[n-]1
Anion_2798,CC1=CC=CC(=C2N=C(C(=O)[O-])C(C)=[NH+]2)[CH-]1
Anion_2799,CC1=[NH+]C(=C2C=CC=C(Cl)[CH-]2)N=C1C(=O)[O-]
Anion_2800,COC1=CC=CC(=C2N=C(C(=O)[O-])C(C)=[NH+]2)[CH-]1
Anion_2801,O=C([O-])CCN1C(=O)c2ccncc2C1=O
Anion_2802,CC(C)CC1(C(=O)[O-])CCCC1
Anion_2803,Cc1cncc(CC(=O)[O-])c1
Anion_2804,COc1ccc(CC(=O)[O-])cc1C(F)(F)F
Anion_2805,O=C([O-])CCC[N+]1=[N+]=C(C(F)(F)F)C2=C1CCCC2
Anion_2806,O=C([O-])C1=C[N+](C2CCCCC2)=[N+]=N1
Anion_2807,CC1=[NH+]C(=C2C=CN=C[CH-]2)C=C1C(=O)[O-]
Anion_2808,CC1=C(CCC(=O)[O-])C(=O)[n+]2c([nH+]c3cccc[c-]32)C1=C=[N-]
Anion_2809,Cc1ccc([N+]2=[N+]=[N+]=C(C(=O)[O-])[N-]2)cc1
Anion_2810,O=C([O-])C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1
Anion_2811,O=C([O-])C1=[N+]=[N+](Cc2ccccc2)C2=[N+]=CC=C[C-]12
Anion_2812,Cc1ccc2c(c1)O[CH+]C(=CC=C([O-])[O-])C2=O
Anion_2813,CC1=[NH+]C(=C2C=CC(F)=C[CH-]2)C=C1C(=O)[O-]
Anion_2814,COc1ccc(-c2cc(C(=O)[O-])c(C)[nH]2)cc1
Anion_2815,COC(=O)C12CC(CC(=O)[O-])(C1)C2
Anion_2816,O=C([O-])C1CCC(c2cc3cccnc3c(Cl)n2)CC1
Anion_2817,COc1cccnc1CC(=O)[O-]
Anion_2818,COc1cc(C2(C(=O)[O-])CC2)ccc1C
Anion_2819,CC1CC(CCC(=O)[O-])C1
Anion_2820,Cc1ccccc1C(=O)N1CCC(C(=O)[O-])CC1
Anion_2821,O=C([O-])C1=[N+]=c2ncc(Br)c[n+]2=N1
Anion_2822,Cn1cc(C(=O)[O-])c2c(Cl)ncnc21
Anion_2823,CC(C)CC1=[N+]=C(C(=O)[O-])C=[S+]1
Anion_2824,O=C([O-])CCc1ccccc1OC(F)(F)F
Anion_2825,O=C([O-])CCc1ccc(F)cc1C(F)(F)F
Anion_2826,O=C([O-])C1=[N+]=c2cccc[n+]2=C1I
Anion_2827,O=C([O-])C1(c2cccc(Cl)c2)CCCCC1
Anion_2828,O=C([O-])C1(c2cccc(C(F)(F)F)c2)CCCCC1
Anion_2829,Cc1ccccc1-[n+]1ncc(C(=O)[O-])[c-]1C(F)(F)F
Anion_2830,CC1=[S+2]=c2ncnc(SCCC(=O)[O-])c2=C1C
Anion_2831,CCOC(=O)C1CCN(C(=O)CCC(=O)[O-])CC1
Anion_2832,O=C([O-])C=Cc1ccc(-c2ccccc2Cl)o1
Anion_2833,O=C([O-])C1CCN(S(=O)(=O)Cc2ccccc2)CC1
Anion_2834,O=C([O-])C1=CC(=C2C=CC=C[C+]2F)N=[NH+]1
Anion_2835,O=C([O-])C1=[N+]=CO[C-]1C1CC1
Anion_2836,O=C([O-])CC1=C[S+]=C2N=C(c3cccs3)C=[N+]12
Anion_2837,O=C([O-])Cc1cc(F)cc2c1OCOC2
Anion_2838,COc1ccc2cc(Br)ccc2c1CC(=O)[O-]
Anion_2839,O=C([O-])Cc1cc(Cl)c2c(c1)OCCCO2
Anion_2840,O=C([O-])c1c[s+2]#[n+][c-]1Br
Anion_2841,O=C([O-])c1ccc(C2=[N+]=c3ccccc3=[S+]2)s1
Anion_2842,CCOCCC1(C(=O)[O-])CCCC1
Anion_2843,O=C([O-])c1cc(Cl)c[n+](Cc2ccccc2)c1[O-]
Anion_2844,O=C([O-])C1(F)CCOCC1
Anion_2845,O=C([O-])C1=[N+]=c2cccc[n+]2=C1Br
Anion_2846,O=C([O-])CN1C(=O)CCCc2ccccc21
Anion_2847,CC(C)(C)OC(=O)N1CC(CF)(C(=O)[O-])C1
Anion_2848,Cc1ccc(-c2ncc(C(=O)[O-])s2)cc1
Anion_2849,O=C([O-])Cc1ccccc1-c1cccc(F)c1
Anion_2850,COCC1=CC(=C([O-])[O-])[C+](C)O1
Anion_2851,CC(=O)C1=CC(=C([O-])[O-])[C+](C)O1
Anion_2852,COc1ccc(C2=CC(=C([O-])[O-])[C+](C)O2)cc1OC
Anion_2853,CC1(C)CC(=O)N(CC(=O)[O-])C1=O
Anion_2854,C[N+]1=[N+]=C(C(=O)[O-])C=C1c1ccc(Cl)cc1
Anion_2855,Cc1noc(C)c1C=CC(=O)[O-]
Anion_2856,O=C([O-])C1=[S+2]=CC=C1SCc1ccc(Cl)cc1
Anion_2857,N#Cc1cccc(C(F)(F)C(=O)[O-])c1
Anion_2858,COCOCC(C)(C)C(=O)[O-]
Anion_2859,O=C([O-])CN1CCOCC1=O
Anion_2860,O=C([O-])c1ccc(-c2cccc3ccccc23)o1
Anion_2861,Cc1cnc2[n+](c1)C(=C([O-])[O-])C=N2
Anion_2862,O=C([O-])c1cnc2ncc(Br)cn12
Anion_2863,O=C([O-])CCCN1C(=O)[NH+]=[NH+]C1=O
Anion_2864,Cc1ccc(C#N)c(=[S+]CC(=O)[O-])[n-]1
Anion_2865,CC(C)CC1(C(=O)[O-])CC1
Anion_2866,COc1cc(CC(=O)[O-])ccc1C(F)(F)F
Anion_2867,O=C([O-])CCCC(=O)c1cccc(C(F)(F)F)c1
Anion_2868,O=C([O-])C1=[N+]=C(Cc2ccccc2)[N-]O1
Anion_2869,O=C([O-])C1=C[N+](Cc2cccc(F)c2)=[N+]=N1
Anion_2870,O=C([O-])c1cn[n+]2cccc(Br)[c-]12
Anion_2871,O=C([O-])c1cc(C2CC2)c(Cl)s1
Anion_2872,N#Cc1cccc(C2(C(=O)[O-])CC2)c1
Anion_2873,O=C([O-])C1(C2=[N+]=c3ccccc3=[S+]2)CC1
Anion_2874,O=C([O-])C1=[N+]=CO[C-]1C1CCCCC1
Anion_2875,COCCS(=O)(=O)c1ccc(CC(=O)[O-])cc1
Anion_2876,N#Cc1ccc(-c2ocnc2C(=O)[O-])cc1
Anion_2877,O=C([O-])C[n+]1ccc2c(Cl)ccc[c-]21
Anion_2878,O=C([O-])C[n+]1ccc2ccc(F)c[c-]21
Anion_2879,COc1cccc(Cl)c1-c1noc(C)c1C(=O)[O-]
Anion_2880,O=C([O-])C1=CN=[NH+]C1=C1C=CC=C[CH-]1
Anion_2881,CCCCCN(CC(=O)[O-])C(=O)OC(C)(C)C
Anion_2882,COc1cc(CC(=O)[O-])ccn1
Anion_2883,COc1cc(C2(C(=O)[O-])CC2)ccn1
Anion_2884,COc1ccc(C2(C(=O)[O-])CC2)cn1
Anion_2885,O=C([O-])CC1=CC(C(F)(F)F)=[N+]=[NH+]1
Anion_2886,O=C([O-])C1=[N+]=c2c(F)cccc2=[S+]1
Anion_2887,O=C([O-])C1=[N+]=[N+]2C=CC=[N+]=C2[C-]1Br
Anion_2888,O=C([O-])C[S+]=C1C=[N+]=CC(Cl)=N1
Anion_2889,Cc1c(C(=O)[O-])nc2ccccn12
Anion_2890,O=C([O-])CCOCCOCCS
Anion_2891,CCOc1ccc(CC(=O)[O-])c(F)c1F
Anion_2892,O=C([O-])C1=COC(=C2C=CC=C[C+]2Cl)[N-]1
Anion_2893,N#CC1(C(=O)[O-])CCCCC1
Anion_2894,O=C([O-])C1=[N+]=[NH+]c2cc(I)ccc21
Anion_2895,O=C([O-])c1cc2c(F)ccc(F)c2[nH]1
Anion_2896,CC1(C)OB(n2cc(CCC(=O)O)cn2)OC1(C)C
Anion_2897,COC(=O)c1ccc(CC(=O)[O-])cc1F
Anion_2899,O=Cc1ccc(N2CC(C(=O)[O-])C2)cc1
Anion_2902,COc1cccc(CC(=O)[O-])n1
Anion_2903,N#CC1=COC(=C([O-])[O-])[CH+]1
Anion_2904,O=C([O-])CC[S+]=c1cc(F)cc[c-]1F
Anion_2906,O=C([O-])C1=CC(=C2C=CC=[S+]2)[NH+]=N1
Anion_2907,CC(C)(C)n1cc(C(=O)[O-])c(Br)n1
Anion_2908,O=C([O-])C1=[N+]=C(C2CC2)C=[S+]1
Anion_2909,CS(=O)(=O)[N+](CC(=O)[O-])=c1cccc[c-]1Cl
Anion_2910,CC[n+]1cc(Br)c(C(=O)[O-])[n-]1
Anion_2911,O=C([O-])C1=C[NH+]=C2C1=NC=[N+]=C2Cl
Anion_2912,O=C([O-])c1oc2ccccc2c1CSCc1ccccc1
Anion_2913,CC1=[N+]=[N+](Cc2ccccc2Cl)C(Cl)=C1C(=O)[O-]
Anion_2914,CCC[N+]1=[N+]=CC=C1C(=O)[O-]
Anion_2915,CC1=C(c2ccccc2)N=[NH+]C1=C([O-])[O-]
Anion_2916,CC(C)C1(C(=O)[O-])CCN(C(=O)OC(C)(C)C)CC1
Anion_2917,O=C([O-])C1=CC(=C2C=CC=C(Cl)[CH+]2)N=[NH+]1
Anion_2918,CC1=[N+]=[N+](C)C(Oc2cccc(Cl)c2)=C1C(=O)[O-]
Anion_2919,O=C([O-])C1(c2cncc(Br)c2)CC1
Anion_2920,CC1=[N+]=C(C(=O)[O-])N=[N+]1c1ccc(Cl)cc1
Anion_2921,Cc1cc(C(=O)[O-])nn1-c1cccc(F)c1
Anion_2922,COc1ccc([N+]2=[N+]=C(C(=O)[O-])C=C2C)cc1
Anion_2923,C[N+]1=[N+]=C(c2ccc(Cl)cc2Cl)C=C1C(=O)[O-]
Anion_2924,O=C([O-])C1=[N+]=[NH+]C(Cl)=N1
Anion_2925,O=C([O-])C1=[N+]=[NH+]C(Br)=N1
Anion_2926,O=C([O-])C1=[S+2]=CN=C1c1ccc(Br)cc1
Anion_2927,CCS(=O)(=O)c1ccc(CCC(=O)[O-])cc1
Anion_2928,CC(C)(C)OC(=O)N1CCc2ccc(CC(=O)[O-])cc2C1
Anion_2929,CCCC1=[S+2]=C(C(=O)[O-])C=C1CC
Anion_2930,CCC1=CC(=C([O-])[O-])[S+]=C1C
Anion_2931,O=C([O-])C1CC[N+](=c2ccnc(Cl)[n-]2)CC1
Anion_2932,CC1=[N+]=C(c2ccc(Cl)s2)[S+]=C1C(=O)[O-]
Anion_2933,COc1ccccc1-c1ncc(C(=O)[O-])s1
Anion_2934,Cc1ccccc1C1=CC(=C([O-])[O-])[N+](C)=N1
Anion_2935,COc1ccc(C2=CC(=C([O-])[O-])[N+](C)=N2)cc1OC
Anion_2936,CC(C)(C(=O)[O-])N1CCCC1
Anion_2938,C[N+]1=[N+]=[N+]=C(C(=O)[O-])[C-]1C(F)(F)F
Anion_2939,CC(C)[N+]1=[N+]=[N+]=C(C(=O)[O-])[C-]1C(F)(F)F
Anion_2940,COCC[N+]1=[N+]=[N+]=C(C(=O)[O-])[C-]1C(F)(F)F
Anion_2941,O=C([O-])C1=CC(=C2C=[N+]=CC=N2)[NH+]=N1
Anion_2942,COC1(C(=O)[O-])CCC(F)(F)CC1
Anion_2943,CC(C)COc1cccc(OCC(=O)[O-])c1
Anion_2944,CC(C)C1=C(C(=O)[O-])C=[N+]=[N+]1c1ccc(C(F)(F)F)cn1
Anion_2945,O=C([O-])C1CC[N+](=c2ccc(Br)c[n-]2)CC1
Anion_2946,CC(C)C1=[N+]=[N+]=C(CCC(=O)[O-])O1
Anion_2947,O=C([O-])CCc1cc(C(F)(F)F)ccc1C(F)(F)F
Anion_2948,C[N+]1=[N+]=C(C(=O)[O-])C=C1C1CC1
Anion_2949,Cc1cc(C2(C(=O)[O-])CC2)no1
Anion_2950,CCOc1ccc(C2=CC(=C([O-])[O-])[N-]O2)cc1OCC
Anion_2951,O=C([O-])c1ccc(C2CC2)o1
Anion_2952,Cc1cc(C(F)(F)F)c2cc(C(=O)[O-])oc2n1
Anion_2953,CC1=CC=CC(=C2N=C(CCCC(=O)[O-])O[N-]2)[CH+]1
Anion_2954,COc1ccc(-c2noc(CCCC(=O)[O-])n2)cc1
Anion_2955,O=C([O-])CCC(=O)c1cc(F)cc(F)c1
Anion_2956,CC(C)(C)OC(=O)[N+]1=C2[CH-]C(CC(=O)[O-])=CC=C2CC1
Anion_2957,O=C([O-])CCCC1=[N+]=C(c2ccc(F)cc2)[N-]O1
Anion_2958,Cc1ccc(-c2noc(CCCC(=O)[O-])n2)cc1
Anion_2959,CC(C)(C)c1ccc(OCc2ccc(C(=O)[O-])o2)cc1
Anion_2960,COc1ccc(-c2[nH+]c3ccccc3[c-]2CCC(=O)[O-])cc1
Anion_2961,O=C([O-])C1=CC=C([O-])[N+](=C2C=CC=C(F)[CH+]2)[CH-]1
Anion_2962,O=C([O-])C1=CC(=C2C=CC(F)=C[CH+]2)N=[NH+]1
Anion_2963,CCc1ccc(C2=CC(=C([O-])[O-])[NH+]=N2)cc1
Anion_2964,Cc1ccc(C2=CC(=C([O-])[O-])[NH+]=N2)cc1C
Anion_2965,CCOc1ccc(C2=CC(=C([O-])[O-])[NH+]=N2)cc1
Anion_2966,O=C([O-])C1=CC(=C2C=CC3=C([CH+]2)OCCO3)N=[NH+]1
Anion_2967,C[N+]1=[N+]=C(C(=O)[O-])C=C1c1ccc(F)cc1
Anion_2968,O=C([O-])C[S+]=c1ncc(C(F)(F)F)c[c-]1Cl
Anion_2969,O=C([O-])C1=CC(=C2C=CC(F)=C[CH+]2)C=[NH+]1
Anion_2970,CCCOc1cccc(CC(=O)[O-])c1
Anion_2971,Cc1ccc(-c2nc(C)c(C(=O)[O-])s2)c(C)c1
Anion_2972,CC1CCN(CC(=O)[O-])CC1
Anion_2973,O=C([O-])C[n+]1cnc(C(F)(F)F)[n-]1
Anion_2974,CC1=C(Cl)C(C(F)F)=[N+]=[N+]1CC(=O)[O-]
Anion_2975,CC1=C(Cl)C=[N+]=[N+]1CC(=O)[O-]
Anion_2976,CCOC1=[N+]=C(C)[S+]=C1C(=O)[O-]
Anion_2977,CC1=CC=CC(=CC=C([O-])[O-])[N-]1
Anion_2978,CC1=[N+]=C(c2c(Cl)cccc2Cl)[S+]=C1C(=O)[O-]
Anion_2980,COCC(C)(C)CC(=O)[O-]
Anion_2982,CC1=[N+]=C(C2=CC(=C([O-])[O-])[N-]O2)C=[S+]1
Anion_2983,CC1=[N+]=[NH+]C(C)=C1CCC(=O)[O-]
Anion_2984,CC1=[N+]=[N+](C)C(C)=C1CCC(=O)[O-]
Anion_2985,O=C([O-])CCC(=O)c1ccccc1Br
Anion_2986,COC1=[N+]=C(C2=CC=[N+]=C[CH-]2)[S+]=C1C(=O)[O-]
Anion_2987,O=C([O-])c1cc[n+](-c2cccc(F)c2)[n-]1
Anion_2988,O=C([O-])c1cc[n+](C2CCOCC2)[n-]1
Anion_2989,Cc1ccccc1C1=[N+]=C(C(=O)[O-])C=[S+]1
Anion_2990,CC(C)(C)[n+]1ncc(C(=O)[O-])[c-]1Br
Anion_2991,O=C([O-])CCc1c(F)cccc1Br
Anion_2992,O=C([O-])CCCCC1=C[NH+]=[N+]=N1
Anion_2993,O=C([O-])C1=CN=[n+]2c(C(F)F)cc(=C3C=CC=C[CH-]3)nc21
Anion_2994,CC(C)(C(=O)[O-])c1c(F)cccc1F
Anion_2995,Cc1cc(=C([O-])[O-])[n+](=C2C=CC=C(C(F)(F)F)[CH+]2)[n-]1
Anion_2996,Cc1cc(=C([O-])[O-])[n+](=C2C=CC=C[C+]2Br)[n-]1
Anion_2997,O=C([O-])C1=C[N+](=c2cccc[c-]2C(F)(F)F)[N+]#[N+]1
Anion_2998,CC1=[N+]=[N+](c2ccc(F)cc2)N=C1C(=O)[O-]
Anion_3000,COc1cc(F)ccc1CCC(=O)[O-]
Anion_3001,O=C([O-])C1=CC(=C2C=CN=C[CH+]2)O[N-]1
Anion_3002,Cc1[nH+]nc(C(=O)[O-])[c-]1C(F)(F)F
Anion_3003,COc1cccc(CCC(=O)[O-])c1Cl
Anion_3004,CC1=[N+]=c2cc(CCC(=O)[O-])ccc2=[NH+]1
Anion_3005,O=C([O-])CC[n+]1ccc2cc(Br)cc[c-]21
Anion_3006,Cc1c(C(=O)[O-])[n+]#[n+]n1CC1CCCC1
Anion_3007,COc1ccc(C[N+]2=[N+]=[N+]=C(C(=O)[O-])[C-]2C)cc1
Anion_3008,CC(C)[n+]1ncc(C(=O)[O-])[c-]1Cl
Anion_3009,CC(=O)c1cccc(OCC2=CC(=C([O-])[O-])[N-]O2)c1
Anion_3010,Cc1cc(C(=O)[O-])c(C)n1C1CCCCC1
Anion_3011,CCCc1ccc(-c2ccc(C=CC(=O)[O-])cc2)nc1
Anion_3012,O=C([O-])Cc1cc(OC(F)(F)F)ccc1F
Anion_3013,O=C([O-])CCOc1cccc(OC(F)(F)F)c1
Anion_3014,O=C([O-])C1(N2CCOCC2)CCC1
Anion_3015,COc1ccc(Cl)c(CC(=O)[O-])c1F
Anion_3016,Cc1cccc(Cl)c1CC(=O)[O-]
Anion_3017,O=C([O-])C(=O)c1cc(F)ccc1F
Anion_3018,CCCC[n+]1c(C(=O)[O-])cc([O-])[nH+]c1[O-]
Anion_3019,O=C([O-])C[n+]1cc(Br)c[n-]1
Anion_3020,CC1=CC(C)=[N+]=C(N2CCC(C(=O)[O-])CC2)[N-]1
Anion_3021,CCn1cc(S(=O)(=O)Cl)cc1C(=O)[O-]
Anion_3023,C[n+]1cc(=C[O-])c(=C([O-])[O-])[n-]1
Anion_3024,O=C([O-])Cc1ccc2c(c1)OCCCO2
Anion_3026,Cc1cc(CSCC(=O)[O-])no1
Anion_3027,CC1=[N+]=[N+](C)C(C(F)F)=C1C(=O)[O-]
Anion_3028,CC[n+]1nc(C)c(C(=O)[O-])[c-]1C(F)F
Anion_3029,CC[n+]1nc(C)c(C(=O)[O-])[c-]1C(F)(F)F
Anion_3030,O=C([O-])C1=CN=[N+]2C(=O)C=C[NH+]=C12
Anion_3031,COc1cc[n+]2c(C(=O)[O-])cnc-2[cH-]1
Anion_3032,COC1=CC=C(OC)C(=C2C=C(C(=O)[O-])N=[NH+]2)[CH-]1
Anion_3033,O=C([O-])c1ccc(C[n+]2ccc[n-]2)o1
Anion_3034,CC(C)(C)C(=O)c1c[n+](CC(=O)[O-])c2cccc[c-]12
Anion_3035,CCOc1ccc(OCCCC(=O)[O-])cc1
Anion_3036,CC(C)(Oc1ccc(F)c(Br)c1)C(=O)[O-]
Anion_3037,CC1(C)OB(c2ccc(/C=C/C(=O)[O-])cc2)OC1(C)C
Anion_3038,CN(C(=O)OC(C)(C)C)C1=CC(=C([O-])[O-])[N+](C)=N1
Anion_3039,CC[N+]1=CC(=C2C=CC=C[CH-]2)C(=C([O-])[O-])[C+]1C
Anion_3040,O=C([O-])C1CC[N+](=c2cc(C(F)(F)F)nc[n-]2)CC1
Anion_3041,O=C([O-])c1c[nH+]c2cc(Br)nc[c-]12
Anion_3042,O=C([O-])C=Cc1cc(C(F)(F)F)ccc1Cl
Anion_3043,C[N+]1=[N+]=C(C(=O)[O-])c2cc(Br)ccc21
Anion_3044,N#CC1(CC(=O)[O-])CC1
Anion_3045,O=C([O-])C(=O)N1CCC(C(F)(F)F)CC1
Anion_3046,CN(C(=O)OC(C)(C)C)C1(C(=O)[O-])CCC1
Anion_3047,O=C([O-])C1CCC(C(F)F)CC1
Anion_3048,CCOC1(C(=O)[O-])CC1
Anion_3049,O=C([O-])C1=CN=[N+]2C(C(F)(F)F)=CC=[N+]=C12
Anion_3052,C[n+]1ccc2c(OCC(=O)[O-])ccc[c-]21
Anion_3053,Cn1cc(C(=O)[O-])c(CN2C(=O)c3ccccc3C2=O)n1
Anion_3054,CC(C)(C)c1cc(C(=O)[O-])n[nH]1
Anion_3055,CN(C(=O)CCC(=O)[O-])C1CCCCC1
Anion_3056,Cc1cc(OC(F)(F)F)ccc1CC(=O)[O-]
Anion_3057,CN(C)S(=O)(=O)c1ccc(C(=O)[O-])o1
Anion_3058,CC1=CC(C)=[N+]=C(SCCC(=O)[O-])[N-]1
Anion_3059,O=C([O-])C[n+]1cc(Br)c(C2CC2)[n-]1
Anion_3060,COc1ccc(C2=[N+]=C(CC(=O)[O-])C=[S+]2)cc1OC
Anion_3061,C[n+]1c(C(=O)[O-])cc2cccc(Cl)[c-]21
Anion_3062,O=C([O-])c1cc2c(s1)CCOC2
Anion_3063,O=C([O-])C1(c2ccc(C(F)(F)F)cc2)CCC1
Anion_3065,CC(C)C1=[N+]=[NH+]C=C1C(=O)[O-]
Anion_3066,C=C1c2ccccc2C(=O)N1CCC(=O)[O-]
Anion_3067,Cc1cc(C(=O)[O-])c(C)n1-c1cccnc1
Anion_3068,O=C([O-])CN1CCCCCCC1=O
Anion_3069,O=C([O-])C1([n+]2ccc[n-]2)CC1
Anion_3070,CN1Cc2ccccc2N(CC(=O)[O-])C1=O
Anion_3072,O=C([O-])C1=[S+2]=CC=C1S(=O)(=O)N1CCCC1
Anion_3073,COc1ccc(-c2cc(C(=O)[O-])c(C)n2C)cc1
Anion_3074,O=C([O-])c1ccc(C[n+]2cc(Cl)c[n-]2)o1
Anion_3075,O=C([O-])C1CCN(C(=O)Cc2ccc(Cl)cc2)CC1
Anion_3076,O=C([O-])Cn1cc(C(=O)C2CC2)c2ccccc21
Anion_3077,Cc1ccc2cccc(OCC(=O)[O-])c2n1
Anion_3078,O=C([O-])COc1ccc(-[n+]2c[n+]#[n+][n-]2)cc1
Anion_3079,COc1ccc2c(c1)c(C(=O)[O-])c(C)n2C1CCCC1
Anion_3080,CCOc1ccc2c(c1)c(C(=O)[O-])c(C)n2C
Anion_3081,COc1ccc2c(c1)c(C(=O)[O-])c(C)n2C1CCCCC1
Anion_3082,COc1ccc2c(c1)c(C(=O)[O-])c(C)n2C1CC1
Anion_3083,O=C([O-])C1(c2ccccc2Cl)CCC1
Anion_3084,O=C([O-])C1(c2cccc(Cl)c2)CCC1
Anion_3085,O=C([O-])C1(c2c(F)cccc2F)CCC1
Anion_3086,O=C([O-])C1(c2c(Cl)cccc2Cl)CCC1
Anion_3087,COc1ccc(C2=CC(=C([O-])[O-])[N-]O2)cc1F
Anion_3088,CC1=[N+]=C(SCC(=O)[O-])C(=C=[N-])C(C)=C1C
Anion_3089,O=C([O-])COc1ccc(C(=O)c2ccccc2Cl)cc1
Anion_3090,CC(C)(Cc1ccc(Br)s1)C(=O)[O-]
Anion_3091,C[N+]1=C(C(=O)[O-])C=C2C=CC=[N+]=C21
Anion_3092,C[n+]1c(C(=O)[O-])cc2ccc(Br)c[c-]21
Anion_3093,O=C([O-])C[S+]=c1nc(-c2cccc(Cl)c2)[n-]o1
Anion_3094,CC[N+]1=[N+]=C(C(=O)OC)C=C1C(=O)[O-]
Anion_3095,O=C([O-])c1cc2c(Br)cccc2o1
Anion_3096,CC(C)(C(=O)[O-])c1ccc(OC(F)(F)F)cc1
Anion_3097,CCOC1=[N+]=[N+](C)C=C1C(=O)[O-]
Anion_3098,Cn1cc(C(=O)[O-])c(C2CCOCC2)n1
Anion_3099,CC1=C(C(=O)[O-])[N+]#[N+][N+]1=c1ccc(C2CC2)c[c-]1Cl
Anion_3100,O=C([O-])Cc1ccc(I)c(F)c1
Anion_3101,O=C([O-])CC1CS(=O)(=O)C1
Anion_3102,O=C([O-])Cc1cc(C(F)(F)F)ccc1Br
Anion_3103,O=C([O-])CCOCC1CCCCC1
Anion_3106,CC(=O)C1=CC(=C([O-])[O-])c2cccc[n+]21
Anion_3107,O=C([O-])C1(C(F)F)CCC1
Anion_3108,CC1(C(=O)[O-])CC2(CC2)C1
Anion_3109,CC1(C)OB(c2ccc(C3(CC(=O)O)CC3)cc2)OC1(C)C
Anion_3110,O=C([O-])C(=O)c1ccc(F)c(F)c1
Anion_3111,O=C([O-])C1=CC=[N+]=[N+]1CC(F)F
Anion_3112,O=C([O-])c1cc[n+](CC(F)F)[n-]1
Anion_3113,O=C([O-])c1cc[n+](CCC(F)(F)F)[n-]1
Anion_3114,O=C([O-])C1=CC=[N+]=[N+]1CC1CC1
Anion_3115,C[N+]1=[N+]=C(C(=O)[O-])C=C1OC(F)F
Anion_3116,CC1=[N+]=[N+](CC(F)F)C=C1C(=O)[O-]
Anion_3117,CC(C)(C)OC(=O)N1CCC(C2=CC(=C([O-])[O-])O[N-]2)CC1
Anion_3118,CC(C)(C)OC(=O)N1CC(c2nocc2C(=O)[O-])C1
Anion_3119,COC(=O)C[n+]1ccc(C(=O)[O-])[n-]1
Anion_3120,Cc1ccccc1C1(C(=O)[O-])CCCC1
Anion_3121,Cc1cccc(C2(C(=O)[O-])CCCC2)c1
Anion_3123,COCCOCCCC(=O)[O-]
Anion_3124,Cc1cccc2c([O-])[n+](CC(=O)[O-])cnc12
Anion_3125,CC1=C(C2CC2)N=[NH+]C1=C([O-])[O-]
Anion_3126,O=C([O-])CC1=CC=[N+]=[NH+]1
